row-num,system-time,total-water,source-water,plains-water,jungle-water,wetlands-water,desert-water,plains-plants-level1-alive,plains-plants-level1-dead,plains-plants-level2-alive,plains-plants-level2-dead,plains-plants-level3-alive,plains-plants-level3-dead,plains-plants-level4-alive,plains-plants-level4-dead,jungle-plants-level1-alive,jungle-plants-level1-dead,jungle-plants-level2-alive,jungle-plants-level2-dead,jungle-plants-level3-alive,jungle-plants-level3-dead,jungle-plants-level4-alive,jungle-plants-level4-dead,wetlands-plants-level1-alive,wetlands-plants-level1-dead,wetlands-plants-level2-alive,wetlands-plants-level2-dead,wetlands-plants-level3-alive,wetlands-plants-level3-dead,wetlands-plants-level4-alive,wetlands-plants-level4-dead,desert-plants-level1-alive,desert-plants-level1-dead,desert-plants-level2-alive,desert-plants-level2-dead,desert-plants-level3-alive,desert-plants-level3-dead,desert-plants-level4-alive,desert-plants-level4-dead,plains-creatures-level1-alive,plains-creatures-level1-dead,plains-creatures-level2-alive,plains-creatures-level2-dead,plains-creatures-level3-alive,plains-creatures-level3-dead,plains-creatures-level4-alive,plains-creatures-level4-dead,jungle-creatures-level1-alive,jungle-creatures-level1-dead,jungle-creatures-level2-alive,jungle-creatures-level2-dead,jungle-creatures-level3-alive,jungle-creatures-level3-dead,jungle-creatures-level4-alive,jungle-creatures-level4-dead,wetlands-creatures-level1-alive,wetlands-creatures-level1-dead,wetlands-creatures-level2-alive,wetlands-creatures-level2-dead,wetlands-creatures-level3-alive,wetlands-creatures-level3-dead,wetlands-creatures-level4-alive,wetlands-creatures-level4-dead,desert-creatures-level1-alive,desert-creatures-level1-dead,desert-creatures-level2-alive,desert-creatures-level2-dead,desert-creatures-level3-alive,desert-creatures-level3-dead,desert-creatures-level4-alive,desert-creatures-level4-dead, plains-plants-level1-ids, plains-plants-level2-ids, plains-plants-level3-ids, plains-plants-level4-ids, jungle-plants-level1-ids, jungle-plants-level2-ids, jungle-plants-level3-ids, jungle-plants-level4-ids, wetlands-plants-level1-ids, wetlands-plants-level2-ids, wetlands-plants-level3-ids, wetlands-plants-level4-ids, desert-plants-level1-ids, desert-plants-level2-ids, desert-plants-level3-ids, desert-plants-level4-ids, plains-creatures-level1-ids, plains-creatures-level2-ids, plains-creatures-level3-ids, plains-creatures-level4-ids, jungle-creatures-level1-ids, jungle-creatures-level2-ids, jungle-creatures-level3-ids, jungle-creatures-level4-ids, wetlands-creatures-level1-ids, wetlands-creatures-level2-ids, wetlands-creatures-level3-ids, wetlands-creatures-level4-ids, desert-creatures-level1-ids, desert-creatures-level2-ids, desert-creatures-level3-ids, desert-creatures-level4-ids
305,373, 2.5,1.3794661,0.00966666666666667,0.0778333333333333,0,0.0526666666666667,8,0,2,0,3,0,0,0,64,0,12,0,8,0,4,0,5,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q3X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
306,374, 2.5,1.3819051,0.0095,0.0761666666666667,0,0.0521666666666667,8,0,2,0,1,2,0,0,64,0,12,0,8,0,4,0,5,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q1X2,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
307,375, 2.5,1.3913631,0.00916666666666667,0.0748333333333333,0,0.051,8,0,2,0,1,1,0,0,64,0,12,0,8,0,4,0,0,5,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q1X1,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q0X3-T49Q0X2,T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
308,376, 2.5,1.5001031,0.00933333333333333,0.0733333333333333,0,0.0498333333333333,8,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,5,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q0X3-T49Q0X2,T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
309,377, 2.5,1.5053971,0.00916666666666667,0.0725,0,0.049,8,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,5,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q0X3-T49Q0X2,T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
310,378, 2.5,1.5471351,0.009,0.0715,0.000333333333333333,0.0483333333333333,8,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,5,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q0X3-T49Q0X2,T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
311,379, 2.5,1.5319071,0.00916666666666667,0.0708333333333333,0,0.0486666666666667,8,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
312,380, 2.5,1.4939711,0.00883333333333333,0.0691666666666667,0.0005,0.0478333333333333,8,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
313,381, 2.5,1.4786161,0.00866666666666667,0.0676666666666667,0.00183333333333333,0.0466666666666667,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
314,382, 2.5,1.5272401,0.00816666666666667,0.067,0.0095,0.0461666666666667,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
315,383, 2.5,1.485663,0.0075,0.0658333333333333,0.0113333333333333,0.044,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
316,384, 2.5,1.483127,0.00683333333333333,0.0645,0.0126666666666667,0.043,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
317,385, 2.5,1.48337,0.00633333333333333,0.0616666666666667,0.0133333333333333,0.0426666666666667,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
318,387, 2.5,1.527534,0.0055,0.0555,0.014,0.0413333333333333,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
319,388, 2.5,1.513479,0.0045,0.0536666666666667,0.018,0.0401666666666667,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,, T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
320,389, 2.5,1.505626,0.004,0.053,0.0206666666666667,0.0393333333333333,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,0,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,,,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
321,390, 2.5,1.505221,0.00366666666666667,0.0515,0.0221666666666667,0.0381666666666667,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,0,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,,,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
322,391, 2.5,1.508127,0.00283333333333333,0.0506666666666667,0.0225,0.0371666666666667,12,0,2,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,0,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,,,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
323,392, 2.5,1.503639,0.00166666666666667,0.0495,0.0228333333333333,0.0365,12,0,5,0,1,0,0,0,64,0,12,0,8,0,4,0,0,0,0,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0,,,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
324,393, 2.5,1.496509,0.00133333333333333,0.0471666666666667,0.0226666666666667,0.0356666666666667,12,0,5,0,1,0,0,0,64,0,12,0,8,0,5,0,0,0,0,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
325,394, 2.5,1.495766,0.001,0.046,0.0253333333333333,0.0348333333333333,12,0,5,0,1,0,0,0,64,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q50,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
326,395, 2.5,1.495336,0.000333333333333333,0.0446666666666667,0.0256666666666667,0.0341666666666667,12,0,5,0,1,0,0,0,67,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,14,0,8,4,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q32X0-T31Q35X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q10X0-T11Q4X0,T8Q8X4, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q50,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
327,396, 2.5,1.488512,0,0.0436666666666667,0.0256666666666667,0.0338333333333333,12,0,5,0,1,0,0,0,67,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,14,0,8,4,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,51,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q12X0,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q32X0-T31Q35X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q10X0-T11Q4X0,T8Q8X4, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T10Q1,,,, T12Q2,T19Q51,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
328,397, 2.5,1.482962,0,0.0428333333333333,0.0265,0.0335,7,5,5,0,1,0,0,0,67,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,14,0,8,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,52,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q7X5,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q32X0-T31Q35X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q10X0-T11Q4X0,T8Q8X4, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2-T13Q1,T19Q52,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
329,398, 2.5,1.48011,0,0.0416666666666667,0.0285,0.0333333333333333,7,5,5,0,1,0,0,0,67,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,10,4,8,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,53,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0, T17Q7X5,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q32X0-T31Q35X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q7X3-T11Q3X1,T8Q8X4, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2-T13Q1,T19Q53,,,,,T5Q2,, T4Q3-T31Q3,T6Q1
330,399, 2.5,1.491299,0,0.0408333333333333,0.0288333333333333,0.0325,7,5,5,0,1,0,0,0,69,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,6,8,8,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,54,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0, T17Q7X5,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q4X6-T11Q2X2,T8Q8X4, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2-T13Q1,T19Q54,,,,,T5Q2,, T4Q2-T31Q2,T6Q1
331,400, 2.5,1.48297,0,0.0423333333333333,0.0295,0.0321666666666667,7,5,5,0,1,0,0,0,69,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,6,8,8,4,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,55,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q7X5,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q4X6-T11Q2X2,T8Q8X4, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q1,,,, T12Q2-T13Q1,T19Q55,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
332,401, 2.5,1.5311218,0,0.0453333333333333,0.0296666666666667,0.0328333333333333,0,7,5,0,1,0,0,0,69,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,6,8,8,4,4,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,56,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q0X7,T18Q2X0-T24Q3X0,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q4X6-T11Q2X2,T8Q8X4, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T31Q1,,,, T12Q2-T13Q1,T19Q56,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
333,403, 2.5,1.5232058,0,0.0445,0.0313333333333333,0.0353333333333333,0,7,2,3,1,0,0,0,69,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,6,0,8,4,4,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,58,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q0X7,T18Q1X1-T24Q1X2,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q4X0-T11Q2X0,T8Q8X4, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T31Q3,,,, T12Q2-T13Q1,T19Q58,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
334,404, 2.5,1.4832337,0,0.051,0.0315,0.0371666666666667,0,7,2,3,1,0,0,0,69,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,6,0,8,0,4,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,59,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q0X7,T18Q1X1-T24Q1X2,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T31Q3,,,, T12Q2-T13Q1,T19Q59,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
335,406, 2.5,1.469485,0.000833333333333333,0.059,0.035,0.0373333333333333,0,0,2,3,1,0,0,0,69,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,6,0,8,0,3,4,2,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,, T18Q1X1-T24Q1X2,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q0X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q2-T31Q3,,,, T12Q2-T13Q1,T19Q60,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
336,407, 2.5,1.5053554,0.002,0.0596666666666667,0.0376666666666667,0.0376666666666667,0,0,2,3,1,0,0,0,69,0,12,0,9,0,5,0,0,0,0,0,0,0,0,0,6,0,8,0,3,4,2,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,, T18Q1X1-T24Q1X2,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,,,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q0X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q2-T31Q3,,,, T12Q2-T13Q1,T19Q60,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
